StudentId,Gender,Major,Age,Country,Dates,Topic,Sentiment,Feedback,"Graduate Count=IF(C2=""Graduate"",COUNTIF($C$2:C2,""Graduate""),"""")",Undergraduate Count
20590503,Female,Graduate,25,China,2/7/2024,Visa Issues,Positive,Positive experience with visa issues.   ,104,
10590549,Male,Undergraduate,19,South Africa,2/28/2024,Visa Issues,Positive,Positive experience with visa issues.   ,,150
10590550,Female,Undergraduate,21,France,3/22/2024,Academic Pressure,Neutral,Neutral experience with academic pressure.    ,,151
20590504,Male,Graduate,24,Poland,4/1/2024,Housing,Positive,Positive experience with housing.        ,105,
10590551,Female,Undergraduate,20,Singapore,5/3/2024,Weather,Neutral,Neutral experience with weather.     ,,152
20590505,Male,Graduate,26,Sweden,5/6/2024,Tuition,Very Positive,Very Positive experience with tuition.      ,106,
10590552,Female,Undergraduate,22,Brazil,6/4/2024,Visa Issues,Very Negative,Very Negative experience with visa issues.        ,,153
10590553,Male,Undergraduate,18,Netherlands,6/15/2024,Health Insurance,Positive,Positive experience with health insurance.   ,,154
20590506,Female,Graduate,29,Sri Lanka,6/25/2024,Weather,Positive,Positive experience with weather.     ,107,
10590554,Male,Undergraduate,20,Japan,6/29/2024,Cultural Differences,Positive,Positive experience with cultural differences.     ,,155
20590507,Female,Graduate,25,Philippines,7/12/2024,Job Search,Very Negative,Very Negative experience with job search.   ,108,
10590555,Male,Undergraduate,19,Romania,7/13/2024,Language Barrier,Very Negative,Very Negative experience with language barrier.      ,,156
10590556,Female,Undergraduate,21,Singapore,8/16/2024,Cultural Differences,Very Negative,Very Negative experience with cultural differences.     ,,157
20590508,Male,Graduate,24,Algeria,8/24/2024,Language Barrier,Neutral,Neutral experience with language barrier.    ,109,
10590557,Female,Undergraduate,20,Turkey,9/4/2024,Housing,Neutral,Neutral experience with housing.     ,,158
20590509,Male,Graduate,26,Peru,9/6/2024,Job Search,Very Positive,Very Positive experience with job search.    ,110,
10590558,Female,Undergraduate,22,France,9/13/2024,Weather,Very Negative,Very Negative experience with weather.     ,,159
10590559,Male,Undergraduate,18,Singapore,9/16/2024,Social Life,Very Positive,Very Positive experience with social life.      ,,160
20590510,Female,Graduate,27,Romania,9/21/2024,Health Insurance,Neutral,Neutral experience with health insurance.    ,111,
10590560,Male,Undergraduate,20,Austria,1/1/2024,Cultural Differences,Positive,Positive experience with cultural differences.      ,,161
20590511,Female,Graduate,25,Belgium,1/2/2024,Visa Issues,Very Positive,Very Positive experience with visa issues.       ,112,
10590561,Male,Undergraduate,19,Austria,2/1/2024,Job Search,Negative,Negative experience with job search.   ,,162
10590562,Female,Undergraduate,21,France,2/9/2024,Cultural Differences,Negative,Negative experience with cultural differences.       ,,163
20590512,Male,Graduate,24,Chile,2/10/2024,Social Life,Negative,Negative experience with social life.    ,113,
10590563,Female,Undergraduate,20,France,2/22/2024,Housing,Very Positive,Very Positive experience with housing.       ,,164
20590513,Male,Graduate,26,Ireland,3/5/2024,Language Barrier,Positive,Positive experience with language barrier.     ,114,
10590564,Female,Undergraduate,22,Colombia,3/13/2024,Visa Issues,Very Positive,Very Positive experience with visa issues.        ,,165
10590565,Male,Undergraduate,18,United Arab Emirates,4/5/2024,Academic Pressure,Very Positive,Very Positive experience with academic pressure.    ,,166
20590514,Female,Graduate,29,Sri Lanka,4/10/2024,Tuition,Positive,Positive experience with tuition.        ,115,
10590566,Male,Undergraduate,20,Japan,5/1/2024,Academic Pressure,Very Negative,Very Negative experience with academic pressure.     ,,167
20590515,Female,Graduate,25,Italy,5/30/2024,Weather,Positive,Positive experience with weather.  ,116,
10590567,Male,Undergraduate,19,Ukraine,7/2/2024,Academic Pressure,Very Negative,Very Negative experience with academic pressure.    ,,168
10590568,Female,Undergraduate,21,Ethiopia,7/26/2024,Cultural Differences,Very Positive,Very Positive experience with cultural differences.   ,,169
20590516,Male,Graduate,24,Norway,7/29/2024,Weather,Positive,Positive experience with weather. ,117,
10590569,Female,Undergraduate,20,China,8/3/2024,Tuition,Positive,Positive experience with tuition.  ,,170
20590517,Male,Graduate,26,Czech Republic,8/5/2024,Cultural Differences,Very Negative,Very Negative experience with cultural differences.   ,118,
10590570,Female,Undergraduate,22,Czech Republic,8/15/2024,Tuition,Negative,Negative experience with tuition.      ,,171
10590571,Male,Undergraduate,18,Hungary,9/14/2024,Language Barrier,Neutral,Neutral experience with language barrier.   ,,172
20590518,Female,Graduate,27,Italy,10/3/2024,Housing,Negative,Negative experience with housing.    ,119,
10590572,Male,Undergraduate,20,Pakistan,10/9/2024,Language Barrier,Very Negative,Very Negative experience with language barrier.    ,,173
20590519,Female,Graduate,25,Vietnam,10/12/2024,Language Barrier,Negative,Negative experience with language barrier.  ,120,
10590573,Male,Undergraduate,19,Malaysia,11/2/2024,Academic Pressure,Very Positive,Very Positive experience with academic pressure.  ,,174
10590574,Female,Undergraduate,21,Belgium,11/18/2024,Tuition,Negative,Negative experience with tuition.  ,,175
20590520,Male,Graduate,24,Sweden,1/9/2024,Cultural Differences,Negative,Negative experience with cultural differences.        ,121,
10590575,Female,Undergraduate,20,Bangladesh,2/9/2024,Language Barrier,Negative,Negative experience with language barrier.      ,,176
20590521,Male,Graduate,26,Nepal,2/15/2024,Job Search,Positive,Positive experience with job search.    ,122,
10590576,Female,Undergraduate,22,South Korea,2/16/2024,Job Search,Neutral,Neutral experience with job search.   ,,177
10590577,Male,Undergraduate,18,China,2/29/2024,Cultural Differences,Very Negative,Very Negative experience with cultural differences.     ,,178
20590522,Female,Graduate,29,Israel,3/15/2024,Language Barrier,Very Negative,Very Negative experience with language barrier.     ,123,
10590578,Male,Undergraduate,20,United Arab Emirates,3/18/2024,Weather,Very Negative,Very Negative experience with weather.        ,,179
20590523,Female,Graduate,25,China,3/27/2024,Cultural Differences,Negative,Negative experience with cultural differences.     ,124,
10590579,Male,Undergraduate,19,Turkey,4/22/2024,Tuition,Neutral,Neutral experience with tuition.   ,,180
10590580,Female,Undergraduate,21,Vietnam,6/12/2024,Job Search,Neutral,Neutral experience with job search.    ,,181
20590524,Male,Graduate,24,Nepal,6/15/2024,Visa Issues,Negative,Negative experience with visa issues.   ,125,
10590581,Female,Undergraduate,20,United Kingdom,7/9/2024,Language Barrier,Negative,Negative experience with language barrier.         ,,182
20590525,Male,Graduate,26,Algeria,7/27/2024,Health Insurance,Negative,Negative experience with health insurance.     ,126,
10590582,Female,Undergraduate,22,Russia,8/3/2024,Cultural Differences,Very Negative,Very Negative experience with cultural differences.        ,,183
10590583,Male,Undergraduate,18,Colombia,8/16/2024,Social Life,Positive,Positive experience with social life.   ,,184
20590526,Female,Graduate,27,Peru,8/26/2024,Academic Pressure,Negative,Negative experience with academic pressure.     ,127,
20590527,Male,Graduate,26,Bangladesh,9/17/2024,Weather,Neutral,Neutral experience with weather.     ,128,
10590584,Female,Undergraduate,26,United States,9/25/2024,Job Search,Very Positive,Very Positive experience with job search.       ,,185
20590528,Male,Graduate,26,Algeria,9/26/2024,Housing,Positive,Positive experience with housing.     ,129,
10590585,Female,Undergraduate,25,Bangladesh,10/1/2024,Job Search,Positive,Positive experience with job search.  ,,186
20590529,Male,Graduate,21,Saudi Arabia,10/10/2024,Social Life,Positive,Positive experience with social life.     ,130,
10590586,Female,Undergraduate,27,Sweden,1/5/2024,Social Life,Positive,Positive experience with social life.  ,,187
10590587,Male,Undergraduate,19,Switzerland,2/10/2024,Tuition,Negative,Negative experience with tuition.     ,,188
20590530,Female,Graduate,22,Austria,2/27/2024,Social Life,Neutral,Neutral experience with social life.       ,131,
10590588,Male,Undergraduate,24,China,3/1/2024,Job Search,Positive,Positive experience with job search.    ,,189
20590531,Female,Graduate,20,Bangladesh,3/6/2024,Housing,Negative,Negative experience with housing. ,132,
10590589,Male,Undergraduate,26,Pakistan,3/26/2024,Housing,Positive,Positive experience with housing.   ,,190
20590532,Female,Graduate,21,Brazil,4/9/2024,Academic Pressure,Neutral,Neutral experience with academic pressure. ,133,
10590590,Male,Undergraduate,23,Malaysia,4/20/2024,Weather,Negative,Negative experience with weather.        ,,191
20590533,Female,Graduate,18,Hungary,5/2/2024,Housing,Very Negative,Very Negative experience with housing.   ,134,
10590591,Male,Undergraduate,29,Nepal,5/3/2024,Visa Issues,Neutral,Neutral experience with visa issues.        ,,192
20590534,Female,Graduate,20,United States,5/7/2024,Job Search,Negative,Negative experience with job search.  ,135,
10590592,Male,Undergraduate,25,New Zealand,5/16/2024,Health Insurance,Neutral,Neutral experience with health insurance.  ,,193
10590593,Female,Undergraduate,19,Korea,5/21/2024,Language Barrier,Very Negative,Very Negative experience with language barrier.   ,,194
20590535,Male,Graduate,22,Nepal,6/5/2024,Job Search,Neutral,Neutral experience with job search.  ,136,
10590594,Female,Undergraduate,28,Romania,6/8/2024,Weather,Negative,Negative experience with weather.        ,,195
20590536,Male,Graduate,20,Malaysia,6/25/2024,Weather,Neutral,Neutral experience with weather.  ,137,
10590595,Female,Undergraduate,26,Norway,8/13/2024,Health Insurance,Very Negative,Very Negative experience with health insurance.   ,,196
10590596,Male,Undergraduate,19,Korea,9/7/2024,Visa Issues,Neutral,Neutral experience with visa issues.   ,,197
20590537,Female,Graduate,21,Nepal,9/17/2024,Tuition,Neutral,Neutral experience with tuition.        ,138,
10590597,Male,Undergraduate,24,Germany,11/7/2024,Tuition,Very Positive,Very Positive experience with tuition.   ,,198
20590538,Female,Graduate,18,Chile,11/12/2024,Academic Pressure,Very Negative,Very Negative experience with academic pressure.       ,139,
10590598,Male,Undergraduate,27,Russia,1/8/2024,Social Life,Very Positive,Very Positive experience with social life.    ,,199
10590599,Female,Undergraduate,20,Egypt,2/7/2024,Cultural Differences,Negative,Negative experience with cultural differences.     ,,200
20590539,Male,Graduate,21,Ethiopia,2/10/2024,Health Insurance,Very Negative,Very Negative experience with health insurance.        ,140,
10590600,Female,Undergraduate,25,Japan,2/14/2024,Visa Issues,Very Negative,Very Negative experience with visa issues.    ,,201
20590540,Male,Graduate,19,Canada,2/19/2024,Academic Pressure,Neutral,Neutral experience with academic pressure. ,141,
10590601,Female,Undergraduate,28,Nepal,2/24/2024,Job Search,Positive,Positive experience with job search.    ,,202
20590541,Male,Graduate,20,Ethiopia,3/14/2024,Weather,Positive,Positive experience with weather.    ,142,
10590602,Female,Undergraduate,26,Greece,5/16/2024,Cultural Differences,Very Negative,Very Negative experience with cultural differences.     ,,203
10590603,Male,Undergraduate,22,Japan,5/23/2024,Job Search,Very Positive,Very Positive experience with job search.       ,,204
20590542,Female,Graduate,18,Vietnam,6/3/2024,Weather,Very Positive,Very Positive experience with weather.       ,143,
10590604,Male,Undergraduate,29,Romania,6/13/2024,Visa Issues,Neutral,Neutral experience with visa issues.   ,,205
20590543,Female,Graduate,20,India,6/21/2024,Health Insurance,Very Positive,Very Positive experience with health insurance.  ,144,
10590605,Male,Undergraduate,25,Russia,6/27/2024,Job Search,Very Positive,Very Positive experience with job search.  ,,206
10590606,Female,Undergraduate,19,Austria,7/1/2024,Weather,Very Positive,Very Positive experience with weather.      ,,207
20590544,Male,Graduate,21,Czech Republic,8/9/2024,Weather,Very Positive,Very Positive experience with weather.        ,145,
10590607,Female,Undergraduate,24,Bangladesh,9/10/2024,Housing,Positive,Positive experience with housing.      ,,208
20590545,Male,Graduate,20,Poland,1/1/2024,Housing,Positive,Positive experience with housing.  ,146,
10590608,Female,Undergraduate,26,Canada,2/13/2024,Visa Issues,Very Negative,Very Negative experience with visa issues.     ,,209
10590609,Male,Undergraduate,22,Portugal,2/17/2024,Weather,Positive,Positive experience with weather.    ,,210
20590546,Female,Graduate,18,Italy,2/22/2024,Job Search,Negative,Negative experience with job search.       ,147,
10590610,Male,Undergraduate,27,China,3/16/2024,Health Insurance,Negative,Negative experience with health insurance.       ,,211
20590547,Female,Graduate,20,Germany,3/30/2024,Job Search,Very Positive,Very Positive experience with job search.        ,148,
10590611,Male,Undergraduate,25,Nigeria,5/8/2024,Language Barrier,Positive,Positive experience with language barrier.  ,,212
10590612,Female,Undergraduate,19,Spain,5/9/2024,Cultural Differences,Very Negative,Very Negative experience with cultural differences.     ,,213
20590548,Male,Graduate,21,Peru,6/12/2024,Health Insurance,Positive,Positive experience with health insurance.  ,149,
10590613,Female,Undergraduate,24,Germany,6/28/2024,Weather,Very Positive,Very Positive experience with weather.         ,,214
20590549,Male,Graduate,20,Algeria,7/1/2024,Housing,Very Positive,Very Positive experience with housing.        ,150,
10590614,Female,Undergraduate,26,Saudi Arabia,7/13/2024,Job Search,Neutral,Neutral experience with job search. ,,215
10590615,Male,Undergraduate,22,Argentina,7/15/2024,Cultural Differences,Negative,Negative experience with cultural differences.        ,,216
20590550,Female,Graduate,18,Egypt,7/23/2024,Language Barrier,Negative,Negative experience with language barrier.  ,151,
10590616,Male,Undergraduate,29,Russia,7/26/2024,Tuition,Very Positive,Very Positive experience with tuition.        ,,217
20590551,Female,Graduate,20,Ukraine,1/9/2024,Health Insurance,Neutral,Neutral experience with health insurance.        ,152,
10590617,Male,Undergraduate,25,Canada,1/12/2024,Academic Pressure,Neutral,Neutral experience with academic pressure.     ,,218
